ID,Name JA,Name En,Category JA,States Names,ISO Codes,Region,Latitude,Longitude,Main Image,Main Image Caption EN,UNESCO URL
1456,,Shahr-i Sokhta,文化遺産,Iran (Islamic Republic of),IR,Asia and the Pacific,30.59388889,61.32777778,https://whc.unesco.org/document/131229,Shahr-I Sokhta,https://whc.unesco.org/en/list/1456
1457,,Pergamon and its Multi-Layered Cultural Landscape,文化遺産,Türkiye,TR,Europe and North America,39.12583333,27.18,https://whc.unesco.org/document/129861,Pergamon and its Multi-Layered Cultural Landscape,https://whc.unesco.org/en/list/1457
1459,,"Qhapaq Ñan, Andean Road System",文化遺産,"Peru,Chile,Ecuador,Colombia,Argentina,Bolivia (Plurinational State of)","PE, CL, EC, CO, AR, BO",Latin America and the Caribbean,-18.25,-69.59166667,https://whc.unesco.org/document/209587,"Qhapaq Ñan, Andean Road System - Monumental Archaeological Zone of Huánuco Pampa, Ushnu of Huanuco Pampa",https://whc.unesco.org/en/list/1459
1461,,Kaeng Krachan Forest Complex,自然遺産,Thailand,TH,Asia and the Pacific,12.86566667,99.40016667,https://whc.unesco.org/document/137015,Kaeng Krachan Forest Complex,https://whc.unesco.org/en/list/1461
1463,,Aqueduct of Padre Tembleque Hydraulic System,文化遺産,Mexico,MX,Latin America and the Caribbean,19.83527778,-98.66256667,https://whc.unesco.org/document/136359,View of the main arcade,https://whc.unesco.org/en/list/1463
1464,,Fray Bentos Industrial Landscape,文化遺産,Uruguay,UY,Latin America and the Caribbean,-33.11777778,-58.33166667,https://whc.unesco.org/document/136305,Workers and corporate staff house,https://whc.unesco.org/en/list/1464
1465,,"Champagne Hillsides, Houses and Cellars",文化遺産,France,FR,Europe and North America,49.0775,3.946111111,https://whc.unesco.org/document/136132,"Cellar, Aÿ",https://whc.unesco.org/en/list/1465
1466,,San Antonio Missions,文化遺産,United States of America,US,Europe and North America,29.32805556,-98.46,https://whc.unesco.org/document/136237,Mission Concepción church exterior,https://whc.unesco.org/en/list/1466
1467,,Speicherstadt and Kontorhaus District with Chilehaus,文化遺産,Germany,DE,Europe and North America,53.54555556,9.999444444,https://whc.unesco.org/document/136428,"Kontorhausviertel; Chilehaus, eastern tip and southern facade from the southeast",https://whc.unesco.org/en/list/1467
1468,,Moravian Church Settlements,文化遺産,"Denmark,United States of America,United Kingdom of Great Britain and Northern Ireland,Germany","DK, US, GB, DE",Europe and North America,55.35555556,9.481388889,https://whc.unesco.org/document/185435,Town from above,https://whc.unesco.org/en/list/1468
1469,,The par force hunting landscape in North Zealand,文化遺産,Denmark,DK,Europe and North America,55.91361111,12.35777778,https://whc.unesco.org/document/135750,The par force hunting landscape in North Zealand,https://whc.unesco.org/en/list/1469
1470,,Naumburg Cathedral,文化遺産,Germany,DE,Europe and North America,51.15480556,11.804,https://whc.unesco.org/document/136159,"Naumburg, cathedral with West choir",https://whc.unesco.org/en/list/1470
1471,,Necropolis of Bet She’arim: A Landmark of Jewish Renewal,文化遺産,Israel,IL,Europe and North America,32.70222222,35.12694444,https://whc.unesco.org/document/139241,"Necropolis of Bet She'arim, Israel",https://whc.unesco.org/en/list/1471
1472,,Rock Art in the Hail Region of Saudi Arabia,文化遺産,Saudi Arabia,SA,Arab States,28.01055556,40.91305556,https://whc.unesco.org/document/136192,"Camel and oryx images depicted on the vertical
surface of Jabal Umm Sinman, in association with
several Thamudic inscriptions.",https://whc.unesco.org/en/list/1472
1473,,Brâncuși Monumental Ensemble of Târgu Jiu,文化遺産,Romania,RO,Europe and North America,45.03827778,23.27877778,https://whc.unesco.org/document/207107,Table of Silence,https://whc.unesco.org/en/list/1473
1474,,Tusi Sites,文化遺産,China,CN,Asia and the Pacific,28.99861111,109.9669444,https://whc.unesco.org/document/136341,"Core area of the domain and Lingxi river, Laosicheng",https://whc.unesco.org/en/list/1474
1475,,Ennedi Massif: Natural and Cultural Landscape,複合遺産,Chad,TD,Africa,17.04166667,21.86277778,https://whc.unesco.org/document/141100,Prints from the bovidienne period on the north of the massif,https://whc.unesco.org/en/list/1475
1477,,Baekje Historic Areas,文化遺産,Republic of Korea,KR,Asia and the Pacific,36.46194444,127.1272222,https://whc.unesco.org/document/135769,Baekhwajeong Pavilion,https://whc.unesco.org/en/list/1477
1478,,Erzgebirge/Krušnohoří Mining Region,文化遺産,"Germany,Czechia","DE, CZ",Europe and North America,50.40652778,12.83734444,https://whc.unesco.org/document/166873,Example of the timbering in the Štola č. 1 (Adit no. 1) in Jáchymov,https://whc.unesco.org/en/list/1478
1480,,Victorian Gothic and Art Deco Ensembles of Mumbai,文化遺産,India,IN,Asia and the Pacific,18.92980556,72.83008333,https://whc.unesco.org/document/203839,An aerial view of the Nominated Property,https://whc.unesco.org/en/list/1480
1481,,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,複合遺産,Iraq,IQ,Arab States,31.56222222,47.65777778,https://whc.unesco.org/document/142103,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities: E-dub-lal-mah in Ur,https://whc.unesco.org/en/list/1481
1483,,Singapore Botanic Gardens,文化遺産,Singapore,SG,Asia and the Pacific,1.315277778,103.8161111,https://whc.unesco.org/document/136224,The Bandstand,https://whc.unesco.org/en/list/1483
1484,,"Sites of Japan’s Meiji Industrial Revolution: Iron and Steel, Shipbuilding and Coal Mining",文化遺産,Japan,JP,Asia and the Pacific,34.43055556,131.4122222,https://whc.unesco.org/document/136181,Aerial view of Misumi West Port,https://whc.unesco.org/en/list/1484
1485,,The Forth Bridge,文化遺産,United Kingdom of Great Britain and Northern Ireland,GB,Europe and North America,56.00111111,-3.388888889,https://whc.unesco.org/document/136309,Forth Bridge from South Queensferry,https://whc.unesco.org/en/list/1485
1486,,Rjukan-Notodden Industrial Heritage Site,文化遺産,Norway,NO,Europe and North America,59.87861111,8.593611111,https://whc.unesco.org/document/135732,Vemork power plant,https://whc.unesco.org/en/list/1486
1487,,Arab-Norman Palermo and the Cathedral Churches of Cefalú and Monreale,文化遺産,Italy,IT,Europe and North America,38.11083333,13.35305556,https://whc.unesco.org/document/137421,Monreale Cathedral,https://whc.unesco.org/en/list/1487
1488,,Diyarbakır Fortress and Hevsel Gardens Cultural Landscape,文化遺産,Türkiye,TR,Europe and North America,37.9031,40.23930833,https://whc.unesco.org/document/136320,View from the inside of the fortress,https://whc.unesco.org/en/list/1488
1490,,Western Tien-Shan,自然遺産,"Kyrgyzstan,Kazakhstan,Uzbekistan","KG, KZ, UZ",Asia and the Pacific,43.71833333,68.67888889,https://whc.unesco.org/document/141995,"Western Tien-Shan, Padysha-Ata State Nature Reserve: Winter view",https://whc.unesco.org/en/list/1490
1492,,"Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir",文化遺産,State of Palestine,PS,Arab States,31.71638889,35.15888889,https://whc.unesco.org/document/209525,"Palestine: Land of Olives and Vines – Cultural Landscape of Southern Jerusalem, Battir",https://whc.unesco.org/en/list/1492
1493,,Pampulha Modern Ensemble,文化遺産,Brazil,BR,Latin America and the Caribbean,-19.85194444,-43.97361111,https://whc.unesco.org/document/142163,Pampulha Modern Ensemble: Aerial view of the Ball Room,https://whc.unesco.org/en/list/1493
1495,,Hidden Christian Sites in the Nagasaki Region,文化遺産,Japan,JP,Asia and the Pacific,32.80222222,128.9038889,https://whc.unesco.org/document/166082,Remains of Nokubi Village,https://whc.unesco.org/en/list/1495
1496,,The 20th-Century Architecture of Frank Lloyd Wright,文化遺産,United States of America,US,Europe and North America,39.90557083,-79.46647556,https://whc.unesco.org/document/140884,"Solomon R. Guggenheim Museum, view of rotunda and skylight from ground floor.",https://whc.unesco.org/en/list/1496
1497,,Mistaken Point,自然遺産,Canada,CA,Europe and North America,46.635,-53.21111111,https://whc.unesco.org/document/140846,D an E surface with siltstone,https://whc.unesco.org/en/list/1497
1498,,"Seowon, Korean Neo-Confucian Academies",文化遺産,Republic of Korea,KR,Asia and the Pacific,36.72729722,128.8434278,https://whc.unesco.org/document/197694,Current view of Dosan Seowon in 2013,https://whc.unesco.org/en/list/1498
1499,,Antigua Naval Dockyard and Related Archaeological Sites,文化遺産,Antigua and Barbuda,AG,Latin America and the Caribbean,17.00694444,-61.76166667,https://whc.unesco.org/document/141934,Antigua Naval Dockyard and Related Archaeological Sites,https://whc.unesco.org/en/list/1499
1500,,Gorham's Cave Complex,文化遺産,United Kingdom of Great Britain and Northern Ireland,GB,Europe and North America,36.12266944,-5.342061111,https://whc.unesco.org/document/141143,"View of the four main caves constituting the Gorham’s Cave Complex from the sea. Left to right: Bennett’s, Gorham’s, Vanguard, Hyaena.",https://whc.unesco.org/en/list/1500
1501,,Antequera Dolmens Site,文化遺産,Spain,ES,Europe and North America,37.025,-4.544444444,https://whc.unesco.org/document/141884,"Antequera Dolmens Site: Las “siete mesas” de El
Torcal",https://whc.unesco.org/en/list/1501
1502,,"Archaeological Site of Nalanda Mahavihara at Nalanda, Bihar",文化遺産,India,IN,Asia and the Pacific,25.13666667,85.44388889,https://whc.unesco.org/document/141224,"Excavated Remains of Nalanda Mahavihara: View of Site no. 03 and structure to north of Site no. 1B
from East",https://whc.unesco.org/en/list/1502
1503,,Nan Madol: Ceremonial Centre of Eastern Micronesia,文化遺産,Micronesia (Federated States of),FM,Asia and the Pacific,6.839722222,158.3308333,https://whc.unesco.org/document/141510,Nan Madol: Ceremonial Center of the Eastern Micronesia: Breakwater wall of Pahn Mwasangapw (#128) with Lemenkau,https://whc.unesco.org/en/list/1503
1504,,Stećci Medieval Tombstone Graveyards,文化遺産,"Serbia,Croatia,Montenegro,Bosnia and Herzegovina","RS, HR, ME, BA",Europe and North America,43.09221389,17.92405278,https://whc.unesco.org/document/141980,"Velika and Mala Crljivica, Cista Velika",https://whc.unesco.org/en/list/1504
1505,,Lut Desert,自然遺産,Iran (Islamic Republic of),IR,Asia and the Pacific,30.21611111,58.83888889,https://whc.unesco.org/document/141573,"Lut Desert: Sand dunes in
Rig-e Yallan",https://whc.unesco.org/en/list/1505
1506,,The Persian Qanat,文化遺産,Iran (Islamic Republic of),IR,Asia and the Pacific,34.29,58.65444444,https://whc.unesco.org/document/141559,"The Persian Qanat: Aerial View, Jupar, Bagh-e Shahzadeh
(Mahan)",https://whc.unesco.org/en/list/1506
1507,,"Phu Phrabat, a testimony to the Sīma stone tradition of the Dvaravati period",文化遺産,Thailand,TH,Asia and the Pacific,17.73105833,102.3562667,https://whc.unesco.org/document/199087,The aerial photograph of the Phu Phrabat Historical Park in the winter,https://whc.unesco.org/en/list/1507
1508,,Zuojiang Huashan Rock Art Cultural Landscape,文化遺産,China,CN,Asia and the Pacific,22.25555556,107.0230556,https://whc.unesco.org/document/142027,"Zuojiang Huashan Rock Art Cultural Landscape, Meandering Rivers
and Typical Tablelands",https://whc.unesco.org/en/list/1508
1509,,Hubei Shennongjia,自然遺産,China,CN,Asia and the Pacific,31.46972222,110.2077778,https://whc.unesco.org/document/141267,Hubei Shennongjia. Cave for swiftlets,https://whc.unesco.org/en/list/1509
1510,,Archipiélago de Revillagigedo,自然遺産,Mexico,MX,Latin America and the Caribbean,18.78805556,-110.9752778,https://whc.unesco.org/document/141290,Archipielago de Revillagigedo: Humpback Whale,https://whc.unesco.org/en/list/1510
1511,,"Mbanza Kongo, Vestiges of the Capital of the former Kingdom of Kongo",文化遺産,Angola,AO,Africa,-6.268888889,14.24972222,https://whc.unesco.org/document/158853,View from the right angle of the Cathedral,https://whc.unesco.org/en/list/1511
1513,,Khangchendzonga National Park,複合遺産,India,IN,Asia and the Pacific,27.76472222,88.37722222,https://whc.unesco.org/document/141188,Khangchendzonga National Park: India-Nepal border at Boktok,https://whc.unesco.org/en/list/1513
1517,,Archaeological Site of Philippi,文化遺産,Greece,GR,Europe and North America,41.01472222,24.28527778,https://whc.unesco.org/document/141937,Archaeological Site of Philippi: The Theater,https://whc.unesco.org/en/list/1517
1518,,Archaeological Site of Ani,文化遺産,Türkiye,TR,Europe and North America,40.5,43.56666667,https://whc.unesco.org/document/142035,Archaeological Site of Ani: II. Smbat City Walls,https://whc.unesco.org/en/list/1518
1519,,Aphrodisias,文化遺産,Türkiye,TR,Europe and North America,37.70833333,28.72361111,https://whc.unesco.org/document/147748,Aphrodisias: Theater Complex,https://whc.unesco.org/en/list/1519
1523,,Churches of the Pskov School of Architecture,文化遺産,Russian Federation,RU,Europe and North America,57.80719444,28.32855556,https://whc.unesco.org/document/167002,"«Church of Pokrova (Intercession) ot Proloma (at the breach in the wall), 15th-16th centuries». View from the northwest",https://whc.unesco.org/en/list/1523
1525,,Assumption Cathedral and Monastery of the town-island of Sviyazhsk,文化遺産,Russian Federation,RU,Europe and North America,55.77027778,48.65277778,https://whc.unesco.org/document/187085,Assumption Cathedral and Monastery of the town-island of Sviyazhsk,https://whc.unesco.org/en/list/1525
1526,,Los Alerces National Park,自然遺産,Argentina,AR,Latin America and the Caribbean,-42.8528,-71.8728,https://whc.unesco.org/document/158927,Lake environment with temperate Alerce forest,https://whc.unesco.org/en/list/1526
1527,,Caves and Ice Age Art in the Swabian Jura,文化遺産,Germany,DE,Europe and North America,48.38777778,9.765555556,https://whc.unesco.org/document/158770,Front view of Hohlenstein Stadel,https://whc.unesco.org/en/list/1527
1528,,Talayotic Menorca,文化遺産,Spain,ES,Europe and North America,39.9975,3.908888889,https://whc.unesco.org/document/192622,Torralba d’en Salort - talayot and taula,https://whc.unesco.org/en/list/1528
1529,,Taputapuātea,文化遺産,France,FR,Europe and North America,-16.8414,-151.3723778,https://whc.unesco.org/document/147830,Taputapuatea,https://whc.unesco.org/en/list/1529
1532,,"Temple Zone of Sambor Prei Kuk, Archaeological Site of Ancient Ishanapura",文化遺産,Cambodia,KH,Asia and the Pacific,12.8725,105.0430556,https://whc.unesco.org/document/159047,Sambor Prei Kuk Archaeological Site representing the Cultural Landscape of Ancient Ishanapura - Prasat S2,https://whc.unesco.org/en/list/1532
1533,,Venetian Works of Defence between the 16th and 17th Centuries: <em>Stato da Terra</em> – Western <em>Stato da Mar</em>,文化遺産,"Italy,Croatia,Montenegro","IT, HR, ME",Europe and North America,45.70333333,9.663611111,https://whc.unesco.org/document/148471,Venetian Works of Defence between 15th and 17th Centuries: Orthophoto of City Fortress of Palmanova (Italy),https://whc.unesco.org/en/list/1533
1534,,Tehuacán-Cuicatlán Valley: originary habitat of Mesoamerica,複合遺産,Mexico,MX,Latin America and the Caribbean,17.98996111,-97.18715278,https://whc.unesco.org/document/158051,Tehuacan Landscape,https://whc.unesco.org/en/list/1534
1535,,Sacred Island of Okinoshima and Associated Sites in the Munakata Region,文化遺産,Japan,JP,Asia and the Pacific,34.245,130.1055556,https://whc.unesco.org/document/148522,"Sacred Island of Okinoshima and Associated Sites in the Munakata Region: Shrine buildings of Okitsu-
miya",https://whc.unesco.org/en/list/1535
